thread_datetime,datetime,fix,latitude,longitude,latitude_degrees,latitude_minutes,longitude_degrees,longitude_minutes,satellites,altitude_m,speed_knots,track_angle_deg,horizontal_dilution,height_geoid
26/06/2025 18:13:52.816710,3/7/2025 14:17:37,1,55.44654,-5.620166,55,26.7924,-5,37.21,11,61.0,1.03,331.77,0.83,53.4
26/06/2025 18:13:53.937646,3/7/2025 14:17:37,1,55.44654,-5.620166,55,26.7924,-5,37.21,11,61.0,1.01,321.5,0.83,53.4
26/06/2025 18:13:55.060582,3/7/2025 14:17:38,1,55.446541,-5.620165,55,26.7925,-5,37.2099,11,61.0,1.01,321.5,0.83,53.4
26/06/2025 18:13:56.179917,3/7/2025 14:17:38,1,55.446541,-5.620165,55,26.7925,-5,37.2099,11,61.0,0.3,321.5,0.83,53.4
26/06/2025 18:13:57.308301,3/7/2025 14:17:39,1,55.446543,-5.620165,55,26.7926,-5,37.2099,11,61.3,0.3,321.5,0.83,53.4
26/06/2025 18:13:58.440051,3/7/2025 14:17:39,1,55.446543,-5.620165,55,26.7926,-5,37.2099,11,61.3,0.69,288.95,0.83,53.4
26/06/2025 18:13:59.571746,3/7/2025 14:17:40,1,55.446545,-5.620168,55,26.7927,-5,37.2101,11,61.2,0.69,288.95,0.83,53.4
26/06/2025 18:14:00.705756,3/7/2025 14:17:40,1,55.446545,-5.620168,55,26.7927,-5,37.2101,11,61.2,0.56,288.95,0.83,53.4
26/06/2025 18:14:01.831090,3/7/2025 14:17:41,1,55.446546,-5.620165,55,26.7928,-5,37.2099,11,61.2,0.56,288.95,0.83,53.4
26/06/2025 18:14:02.947365,3/7/2025 14:17:41,1,55.446546,-5.620165,55,26.7928,-5,37.2099,11,61.2,0.58,31.36,0.83,53.4
26/06/2025 18:14:04.068849,3/7/2025 14:17:42,1,55.446548,-5.62017,55,26.7929,-5,37.2102,11,61.3,0.58,31.36,0.83,53.4
26/06/2025 18:14:05.186510,3/7/2025 14:17:42,1,55.446548,-5.62017,55,26.7929,-5,37.2102,11,61.3,0.59,234.92,0.83,53.4
26/06/2025 18:14:06.307212,3/7/2025 14:17:43,1,55.446545,-5.620171,55,26.7927,-5,37.2103,11,61.3,0.59,234.92,0.83,53.4
26/06/2025 18:14:07.426940,3/7/2025 14:17:43,1,55.446545,-5.620171,55,26.7927,-5,37.2103,11,61.3,0.82,185.76,0.83,53.4
26/06/2025 18:14:08.546344,3/7/2025 14:17:44,1,55.446543,-5.620171,55,26.7926,-5,37.2103,11,61.2,0.82,185.76,0.83,53.4
26/06/2025 18:14:09.669197,3/7/2025 14:17:44,1,55.446543,-5.620171,55,26.7926,-5,37.2103,11,61.2,0.19,185.76,0.83,53.4
26/06/2025 18:14:10.789702,3/7/2025 14:17:45,1,55.44654,-5.620171,55,26.7924,-5,37.2103,11,61.2,0.19,185.76,0.83,53.4
26/06/2025 18:14:11.907776,3/7/2025 14:17:45,1,55.44654,-5.620171,55,26.7924,-5,37.2103,11,61.2,0.25,185.76,0.83,53.4
26/06/2025 18:14:13.029802,3/7/2025 14:17:46,1,55.44654,-5.620171,55,26.7924,-5,37.2103,11,61.2,0.25,185.76,0.83,53.4
26/06/2025 18:14:14.148772,3/7/2025 14:17:46,1,55.44654,-5.620171,55,26.7924,-5,37.2103,11,61.2,0.24,185.76,0.83,53.4
26/06/2025 18:14:15.267889,3/7/2025 14:17:47,1,55.44654,-5.620171,55,26.7924,-5,37.2103,11,61.2,0.24,185.76,0.83,53.4
26/06/2025 18:14:16.389198,3/7/2025 14:17:47,1,55.44654,-5.620171,55,26.7924,-5,37.2103,11,61.2,0.18,185.76,0.83,53.4
26/06/2025 18:14:17.512989,3/7/2025 14:17:48,1,55.446543,-5.620176,55,26.7926,-5,37.2106,11,61.2,0.18,185.76,0.83,53.4
26/06/2025 18:14:18.631047,3/7/2025 14:17:48,1,55.446543,-5.620176,55,26.7926,-5,37.2106,11,61.2,0.43,185.76,0.83,53.4
26/06/2025 18:14:19.753548,3/7/2025 14:17:49,1,55.446545,-5.62018,55,26.7927,-5,37.2108,11,61.1,0.43,185.76,0.83,53.4
26/06/2025 18:14:20.873505,3/7/2025 14:17:49,1,55.446545,-5.62018,55,26.7927,-5,37.2108,11,61.1,0.43,185.76,0.83,53.4
26/06/2025 18:14:21.995474,3/7/2025 14:17:50,1,55.446541,-5.620171,55,26.7925,-5,37.2103,11,61.1,0.43,185.76,0.83,53.4
26/06/2025 18:14:23.114442,3/7/2025 14:17:50,1,55.446541,-5.620171,55,26.7925,-5,37.2103,11,61.1,0.38,185.76,0.83,53.4
26/06/2025 18:14:24.236910,3/7/2025 14:17:51,1,55.44654,-5.62017,55,26.7924,-5,37.2102,11,61.1,0.38,185.76,0.83,53.4
26/06/2025 18:14:25.357904,3/7/2025 14:17:51,1,55.44654,-5.62017,55,26.7924,-5,37.2102,11,61.1,0.08,185.76,0.83,53.4
26/06/2025 18:14:26.479719,3/7/2025 14:17:52,1,55.446543,-5.620173,55,26.7926,-5,37.2104,11,61.1,0.08,185.76,0.83,53.4
26/06/2025 18:14:27.600251,3/7/2025 14:17:52,1,55.446543,-5.620173,55,26.7926,-5,37.2104,11,61.1,0.09,185.76,0.83,53.4
26/06/2025 18:14:28.719697,3/7/2025 14:17:53,1,55.44654,-5.620168,55,26.7924,-5,37.2101,11,61.1,0.09,185.76,0.83,53.4
26/06/2025 18:14:29.841183,3/7/2025 14:17:53,1,55.44654,-5.620168,55,26.7924,-5,37.2101,11,61.1,0.12,185.76,0.83,53.4
26/06/2025 18:14:30.963035,3/7/2025 14:17:54,1,55.44654,-5.620168,55,26.7924,-5,37.2101,11,61.1,0.12,185.76,0.83,53.4
26/06/2025 18:14:32.082236,3/7/2025 14:17:54,1,55.44654,-5.620168,55,26.7924,-5,37.2101,11,61.1,0.09,185.76,0.83,53.4
26/06/2025 18:14:33.207085,3/7/2025 14:17:55,1,55.44654,-5.620168,55,26.7924,-5,37.2101,11,61.1,0.09,185.76,0.83,53.4
26/06/2025 18:14:34.327936,3/7/2025 14:17:55,1,55.44654,-5.620168,55,26.7924,-5,37.2101,11,61.1,0.37,185.76,0.83,53.4
26/06/2025 18:14:35.449487,3/7/2025 14:17:56,1,55.446538,-5.620166,55,26.7923,-5,37.21,11,61.2,0.37,185.76,0.83,53.4
26/06/2025 18:14:36.567044,3/7/2025 14:17:56,1,55.446538,-5.620166,55,26.7923,-5,37.21,11,61.2,0.37,185.76,0.83,53.4
26/06/2025 18:14:37.692274,3/7/2025 14:17:57,1,55.446538,-5.620166,55,26.7923,-5,37.21,11,61.1,0.37,185.76,0.83,53.4
26/06/2025 18:14:38.812719,3/7/2025 14:17:57,1,55.446538,-5.620166,55,26.7923,-5,37.21,11,61.1,0.31,185.76,0.83,53.4
26/06/2025 18:14:39.932455,3/7/2025 14:17:58,1,55.446538,-5.620166,55,26.7923,-5,37.21,11,61.1,0.31,185.76,0.83,53.4
26/06/2025 18:14:41.054768,3/7/2025 14:17:58,1,55.446538,-5.620166,55,26.7923,-5,37.21,11,61.1,0.13,185.76,0.83,53.4
26/06/2025 18:14:42.177305,3/7/2025 14:17:59,1,55.446538,-5.62017,55,26.7923,-5,37.2102,11,61.1,0.13,185.76,0.83,53.4
26/06/2025 18:14:43.295434,3/7/2025 14:17:59,1,55.446538,-5.62017,55,26.7923,-5,37.2102,11,61.1,0.81,287.38,0.83,53.4
26/06/2025 18:14:44.417047,3/7/2025 14:18:00,1,55.446538,-5.620173,55,26.7923,-5,37.2104,11,61.1,0.81,287.38,0.83,53.4
26/06/2025 18:14:45.540897,3/7/2025 14:18:00,1,55.446538,-5.620173,55,26.7923,-5,37.2104,11,61.1,0.13,287.38,0.83,53.4
26/06/2025 18:14:46.663267,3/7/2025 14:18:01,1,55.446536,-5.620173,55,26.7922,-5,37.2104,11,61.1,0.13,287.38,0.83,53.4
26/06/2025 18:14:47.800109,3/7/2025 14:18:01,1,55.446536,-5.620173,55,26.7922,-5,37.2104,11,61.1,0.98,147.52,0.83,53.4
26/06/2025 18:14:48.886828,3/7/2025 14:18:02,1,55.446535,-5.62017,55,26.7921,-5,37.2102,11,61.2,0.98,147.52,0.83,53.4
26/06/2025 18:14:49.965306,3/7/2025 14:18:02,1,55.446535,-5.62017,55,26.7921,-5,37.2102,11,61.2,0.17,147.52,0.83,53.4
26/06/2025 18:14:51.047256,3/7/2025 14:18:03,1,55.446536,-5.620166,55,26.7922,-5,37.21,11,61.2,0.17,147.52,0.83,53.4
26/06/2025 18:14:52.127861,3/7/2025 14:18:03,1,55.446536,-5.620166,55,26.7922,-5,37.21,11,61.2,0.94,12.47,0.83,53.4
26/06/2025 18:14:53.249944,3/7/2025 14:18:04,1,55.44654,-5.620166,55,26.7924,-5,37.21,11,61.2,0.94,12.47,0.83,53.4
26/06/2025 18:14:54.369310,3/7/2025 14:18:04,1,55.44654,-5.620166,55,26.7924,-5,37.21,11,61.2,0.21,12.47,0.83,53.4
26/06/2025 18:14:55.491873,3/7/2025 14:18:05,1,55.446543,-5.62017,55,26.7926,-5,37.2102,11,61.2,0.21,12.47,0.83,53.4
26/06/2025 18:14:56.608859,3/7/2025 14:18:05,1,55.446543,-5.62017,55,26.7926,-5,37.2102,11,61.2,0.23,12.47,0.83,53.4
26/06/2025 18:14:57.733059,3/7/2025 14:18:06,1,55.446545,-5.620176,55,26.7927,-5,37.2106,11,61.2,0.23,12.47,0.83,53.4
26/06/2025 18:14:58.851711,3/7/2025 14:18:06,1,55.446545,-5.620176,55,26.7927,-5,37.2106,11,61.2,1.03,311.46,0.83,53.4
26/06/2025 18:14:59.969467,3/7/2025 14:18:07,1,55.446546,-5.620178,55,26.7928,-5,37.2107,11,61.2,1.03,311.46,0.83,53.4
26/06/2025 18:15:01.092083,3/7/2025 14:18:07,1,55.446546,-5.620178,55,26.7928,-5,37.2107,11,61.2,0.37,311.46,0.83,53.4
26/06/2025 18:15:02.213450,3/7/2025 14:18:08,1,55.44655,-5.620183,55,26.793,-5,37.211,11,61.2,0.37,311.46,0.83,53.4
26/06/2025 18:15:03.329167,3/7/2025 14:18:08,1,55.44655,-5.620183,55,26.793,-5,37.211,11,61.2,0.34,311.46,0.83,53.4
26/06/2025 18:15:04.454512,3/7/2025 14:18:09,1,55.446551,-5.620185,55,26.7931,-5,37.2111,11,61.2,0.34,311.46,0.83,53.4
26/06/2025 18:15:05.574034,3/7/2025 14:18:09,1,55.446551,-5.620185,55,26.7931,-5,37.2111,11,61.2,0.28,311.46,0.83,53.4
26/06/2025 18:15:06.694008,3/7/2025 14:18:10,1,55.446548,-5.620175,55,26.7929,-5,37.2105,11,61.2,0.28,311.46,0.83,53.4
26/06/2025 18:15:07.815022,3/7/2025 14:18:10,1,55.446548,-5.620175,55,26.7929,-5,37.2105,11,61.2,1.48,311.46,0.83,53.4
26/06/2025 18:15:08.909031,3/7/2025 14:18:10,1,55.446548,-5.620175,55,26.7929,-5,37.2105,11,61.2,1.48,311.46,0.83,53.4
26/06/2025 18:15:10.028504,3/7/2025 14:19:22,1,55.446536,-5.62017,55,26.7922,-5,37.2102,12,59.9,1.48,311.46,0.78,53.4
26/06/2025 18:15:11.147738,3/7/2025 14:19:22,1,55.446536,-5.62017,55,26.7922,-5,37.2102,12,59.9,0.19,335.2,0.78,53.4
26/06/2025 18:15:12.272249,3/7/2025 14:19:23,1,55.446535,-5.620165,55,26.7921,-5,37.2099,12,59.9,0.19,335.2,0.78,53.4
26/06/2025 18:15:13.391558,3/7/2025 14:19:23,1,55.446535,-5.620165,55,26.7921,-5,37.2099,12,59.9,0.48,335.2,0.78,53.4
26/06/2025 18:15:14.512216,3/7/2025 14:19:24,1,55.446533,-5.620156,55,26.792,-5,37.2094,12,59.9,0.48,335.2,0.78,53.4
26/06/2025 18:15:15.635779,3/7/2025 14:19:24,1,55.446533,-5.620156,55,26.792,-5,37.2094,12,59.9,0.8,335.2,0.78,53.4
26/06/2025 18:15:16.757443,3/7/2025 14:19:25,1,55.446533,-5.620155,55,26.792,-5,37.2093,12,59.8,0.8,335.2,0.78,53.4
26/06/2025 18:15:17.879504,3/7/2025 14:19:25,1,55.446533,-5.620155,55,26.792,-5,37.2093,12,59.8,0.63,335.2,0.78,53.4
26/06/2025 18:15:18.985460,3/7/2025 14:19:26,1,55.446533,-5.620151,55,26.792,-5,37.2091,12,59.8,0.63,335.2,0.78,53.4
26/06/2025 18:15:20.095118,3/7/2025 14:19:26,1,55.446533,-5.620151,55,26.792,-5,37.2091,12,59.8,0.41,335.2,0.78,53.4
26/06/2025 18:15:21.187617,3/7/2025 14:19:27,1,55.44653,-5.620153,55,26.7918,-5,37.2092,12,59.8,0.41,335.2,0.78,53.4
26/06/2025 18:15:22.269963,3/7/2025 14:19:27,1,55.44653,-5.620153,55,26.7918,-5,37.2092,12,59.8,0.2,335.2,0.78,53.4
26/06/2025 18:15:23.355474,3/7/2025 14:19:28,1,55.44653,-5.620155,55,26.7918,-5,37.2093,11,59.8,0.2,335.2,0.83,53.4
26/06/2025 18:15:24.436286,3/7/2025 14:19:28,1,55.44653,-5.620155,55,26.7918,-5,37.2093,11,59.8,0.56,335.2,0.83,53.4
26/06/2025 18:15:25.520484,3/7/2025 14:19:29,1,55.446531,-5.620158,55,26.7919,-5,37.2095,11,59.8,0.56,335.2,0.83,53.4
26/06/2025 18:15:26.612261,3/7/2025 14:19:29,1,55.446531,-5.620158,55,26.7919,-5,37.2095,11,59.8,0.48,335.2,0.83,53.4
26/06/2025 18:15:27.704599,3/7/2025 14:19:30,1,55.44653,-5.62016,55,26.7918,-5,37.2096,11,59.7,0.48,335.2,0.83,53.4
26/06/2025 18:15:28.834188,3/7/2025 14:19:30,1,55.44653,-5.62016,55,26.7918,-5,37.2096,11,59.7,0.24,335.2,0.83,53.4
26/06/2025 18:15:29.955112,3/7/2025 14:19:31,1,55.446531,-5.620161,55,26.7919,-5,37.2097,11,59.7,0.24,335.2,0.83,53.4
26/06/2025 18:15:31.079255,3/7/2025 14:19:31,1,55.446531,-5.620161,55,26.7919,-5,37.2097,11,59.7,0.52,335.2,0.83,53.4
26/06/2025 18:15:32.200500,3/7/2025 14:19:32,1,55.44653,-5.620151,55,26.7918,-5,37.2091,11,59.7,0.52,335.2,0.83,53.4
26/06/2025 18:15:33.316281,3/7/2025 14:19:32,1,55.44653,-5.620151,55,26.7918,-5,37.2091,11,59.7,1.17,96.32,0.83,53.4
26/06/2025 18:15:34.437951,3/7/2025 14:19:33,1,55.446535,-5.620138,55,26.7921,-5,37.2083,11,59.7,1.17,96.32,0.83,53.4
26/06/2025 18:15:35.559533,3/7/2025 14:19:33,1,55.446535,-5.620138,55,26.7921,-5,37.2083,11,59.7,2.03,64.53,0.83,53.4
26/06/2025 18:15:36.680716,3/7/2025 14:19:34,1,55.446528,-5.620113,55,26.7917,-5,37.2068,10,59.8,2.03,64.53,0.88,53.4
26/06/2025 18:15:37.799653,3/7/2025 14:19:34,1,55.446528,-5.620113,55,26.7917,-5,37.2068,10,59.8,2.37,105.06,0.88,53.4
26/06/2025 18:15:38.925498,3/7/2025 14:19:35,1,55.44652,-5.620091,55,26.7912,-5,37.2055,9,59.7,2.37,105.06,0.98,53.4
26/06/2025 18:15:40.045391,3/7/2025 14:19:35,1,55.44652,-5.620091,55,26.7912,-5,37.2055,9,59.7,2.72,105.06,0.98,53.4
26/06/2025 18:15:41.165413,3/7/2025 14:19:36,1,55.446516,-5.620083,55,26.791,-5,37.205,8,59.7,2.72,105.06,1.26,53.4
26/06/2025 18:15:42.286150,3/7/2025 14:19:36,1,55.446516,-5.620083,55,26.791,-5,37.205,8,59.7,0.13,105.06,1.26,53.4
26/06/2025 18:15:43.408047,3/7/2025 14:19:37,1,55.446515,-5.620076,55,26.7909,-5,37.2046,9,59.7,0.13,105.06,0.98,53.4
26/06/2025 18:15:44.526181,3/7/2025 14:19:37,1,55.446515,-5.620076,55,26.7909,-5,37.2046,9,59.7,0.12,105.06,0.98,53.4
26/06/2025 18:15:45.646315,3/7/2025 14:19:38,1,55.446515,-5.620073,55,26.7909,-5,37.2044,9,59.7,0.12,105.06,0.98,53.4
26/06/2025 18:15:46.769268,3/7/2025 14:19:38,1,55.446515,-5.620073,55,26.7909,-5,37.2044,9,59.7,0.06,105.06,0.98,53.4
26/06/2025 18:15:47.887369,3/7/2025 14:19:39,1,55.446515,-5.620075,55,26.7909,-5,37.2045,9,59.7,0.06,105.06,0.98,53.4
26/06/2025 18:15:49.006121,3/7/2025 14:19:39,1,55.446515,-5.620075,55,26.7909,-5,37.2045,9,59.7,0.01,105.06,0.98,53.4
26/06/2025 18:15:50.125411,3/7/2025 14:19:40,1,55.446515,-5.620075,55,26.7909,-5,37.2045,9,59.7,0.01,105.06,0.98,53.4
26/06/2025 18:15:51.246641,3/7/2025 14:19:40,1,55.446515,-5.620075,55,26.7909,-5,37.2045,9,59.7,0.03,105.06,0.98,53.4
26/06/2025 18:15:52.367365,3/7/2025 14:19:41,1,55.446508,-5.620071,55,26.7905,-5,37.2043,9,59.7,0.03,105.06,0.98,53.4
26/06/2025 18:15:53.487447,3/7/2025 14:19:41,1,55.446508,-5.620071,55,26.7905,-5,37.2043,9,59.7,0.07,105.06,0.98,53.4
26/06/2025 18:15:54.608258,3/7/2025 14:19:42,1,55.446506,-5.62007,55,26.7904,-5,37.2042,9,59.7,0.07,105.06,0.98,53.4
26/06/2025 18:15:55.726211,3/7/2025 14:19:42,1,55.446506,-5.62007,55,26.7904,-5,37.2042,9,59.7,0.05,105.06,0.98,53.4
26/06/2025 18:15:56.846137,3/7/2025 14:19:43,1,55.446506,-5.62007,55,26.7904,-5,37.2042,9,59.7,0.05,105.06,0.98,53.4
26/06/2025 18:15:57.969416,3/7/2025 14:19:43,1,55.446506,-5.62007,55,26.7904,-5,37.2042,9,59.7,0.04,105.06,0.98,53.4
26/06/2025 18:15:59.091071,3/7/2025 14:19:44,1,55.446503,-5.620068,55,26.7902,-5,37.2041,9,59.9,0.04,105.06,0.98,53.4
26/06/2025 18:16:00.211576,3/7/2025 14:19:44,1,55.446503,-5.620068,55,26.7902,-5,37.2041,9,59.9,0.07,105.06,0.98,53.4
26/06/2025 18:16:01.332020,3/7/2025 14:19:45,1,55.446503,-5.620068,55,26.7902,-5,37.2041,9,60.2,0.07,105.06,0.98,53.4
26/06/2025 18:16:02.451851,3/7/2025 14:19:45,1,55.446503,-5.620068,55,26.7902,-5,37.2041,9,60.2,0.01,105.06,0.98,53.4
26/06/2025 18:16:03.571583,3/7/2025 14:19:46,1,55.446505,-5.620071,55,26.7903,-5,37.2043,9,60.2,0.01,105.06,0.98,53.4
26/06/2025 18:16:04.698358,3/7/2025 14:19:46,1,55.446505,-5.620071,55,26.7903,-5,37.2043,9,60.2,0.82,324.7,0.98,53.4
26/06/2025 18:16:05.817293,3/7/2025 14:19:47,1,55.446505,-5.620073,55,26.7903,-5,37.2044,9,60.3,0.82,324.7,0.98,53.4
26/06/2025 18:16:06.942059,3/7/2025 14:19:47,1,55.446505,-5.620073,55,26.7903,-5,37.2044,9,60.3,0.34,324.7,0.98,53.4
26/06/2025 18:16:08.065542,3/7/2025 14:19:48,1,55.446506,-5.620075,55,26.7904,-5,37.2045,9,60.3,0.34,324.7,0.98,53.4
26/06/2025 18:16:09.183483,3/7/2025 14:19:48,1,55.446506,-5.620075,55,26.7904,-5,37.2045,9,60.3,0.44,324.7,0.98,53.4
26/06/2025 18:16:10.306460,3/7/2025 14:19:49,1,55.446506,-5.620075,55,26.7904,-5,37.2045,10,60.3,0.44,324.7,0.88,53.4
26/06/2025 18:16:11.425686,3/7/2025 14:19:49,1,55.446506,-5.620075,55,26.7904,-5,37.2045,10,60.3,0.41,324.7,0.88,53.4
26/06/2025 18:16:12.545991,3/7/2025 14:19:50,1,55.446508,-5.620073,55,26.7905,-5,37.2044,10,60.4,0.41,324.7,0.88,53.4
26/06/2025 18:16:13.666430,3/7/2025 14:19:50,1,55.446508,-5.620073,55,26.7905,-5,37.2044,10,60.4,0.22,324.7,0.88,53.4
26/06/2025 18:16:14.792127,3/7/2025 14:19:51,1,55.446506,-5.620068,55,26.7904,-5,37.2041,10,60.4,0.22,324.7,0.88,53.4
26/06/2025 18:16:15.911048,3/7/2025 14:19:51,1,55.446506,-5.620068,55,26.7904,-5,37.2041,10,60.4,0.84,121.29,0.88,53.4
26/06/2025 18:16:17.028843,3/7/2025 14:19:52,1,55.446506,-5.620068,55,26.7904,-5,37.2041,10,60.5,0.84,121.29,0.88,53.4
26/06/2025 18:16:18.150523,3/7/2025 14:19:52,1,55.446506,-5.620068,55,26.7904,-5,37.2041,10,60.5,0.18,121.29,0.88,53.4
26/06/2025 18:16:19.270990,3/7/2025 14:19:53,1,55.446508,-5.620068,55,26.7905,-5,37.2041,11,60.6,0.18,121.29,0.83,53.4
26/06/2025 18:16:20.388288,3/7/2025 14:19:53,1,55.446508,-5.620068,55,26.7905,-5,37.2041,11,60.6,0.28,121.29,0.83,53.4
26/06/2025 18:16:21.511856,3/7/2025 14:19:54,1,55.446506,-5.620066,55,26.7904,-5,37.204,11,60.6,0.28,121.29,0.83,53.4
26/06/2025 18:16:22.637863,3/7/2025 14:19:54,1,55.446506,-5.620066,55,26.7904,-5,37.204,11,60.6,0.5,121.29,0.83,53.4
26/06/2025 18:16:23.757872,3/7/2025 14:19:55,1,55.446505,-5.620065,55,26.7903,-5,37.2039,11,60.8,0.5,121.29,0.83,53.4
26/06/2025 18:16:24.874568,3/7/2025 14:19:55,1,55.446505,-5.620065,55,26.7903,-5,37.2039,11,60.8,0.23,121.29,0.83,53.4
26/06/2025 18:16:25.997580,3/7/2025 14:19:56,1,55.446506,-5.62007,55,26.7904,-5,37.2042,11,60.6,0.23,121.29,0.83,53.4
26/06/2025 18:16:27.115790,3/7/2025 14:19:56,1,55.446506,-5.62007,55,26.7904,-5,37.2042,11,60.6,0.62,294.82,0.83,53.4
26/06/2025 18:16:28.237968,3/7/2025 14:19:57,1,55.446506,-5.620073,55,26.7904,-5,37.2044,11,60.6,0.62,294.82,0.83,53.4
26/06/2025 18:16:29.356881,3/7/2025 14:19:57,1,55.446506,-5.620073,55,26.7904,-5,37.2044,11,60.6,0.63,194.89,0.83,53.4
26/06/2025 18:16:30.480305,3/7/2025 14:19:58,1,55.446505,-5.620075,55,26.7903,-5,37.2045,10,60.5,0.63,194.89,0.88,53.4
26/06/2025 18:16:31.599015,3/7/2025 14:19:58,1,55.446505,-5.620075,55,26.7903,-5,37.2045,10,60.5,0.3,194.89,0.88,53.4
26/06/2025 18:16:32.721520,3/7/2025 14:19:59,1,55.446505,-5.620076,55,26.7903,-5,37.2046,10,60.5,0.3,194.89,0.88,53.4
26/06/2025 18:16:33.845309,3/7/2025 14:19:59,1,55.446505,-5.620076,55,26.7903,-5,37.2046,10,60.5,0.26,194.89,0.88,53.4
26/06/2025 18:16:34.964559,3/7/2025 14:20:00,1,55.446505,-5.620078,55,26.7903,-5,37.2047,10,60.6,0.26,194.89,0.88,53.4
26/06/2025 18:16:36.084318,3/7/2025 14:20:00,1,55.446505,-5.620078,55,26.7903,-5,37.2047,10,60.6,0.24,194.89,0.88,53.4
26/06/2025 18:16:37.207145,3/7/2025 14:20:01,1,55.446506,-5.620078,55,26.7904,-5,37.2047,11,60.6,0.24,194.89,0.83,53.4
26/06/2025 18:16:38.326895,3/7/2025 14:20:01,1,55.446506,-5.620078,55,26.7904,-5,37.2047,11,60.6,0.3,194.89,0.83,53.4
26/06/2025 18:16:39.448654,3/7/2025 14:20:02,1,55.446505,-5.620073,55,26.7903,-5,37.2044,11,60.6,0.3,194.89,0.83,53.4
26/06/2025 18:16:40.569241,3/7/2025 14:20:02,1,55.446505,-5.620073,55,26.7903,-5,37.2044,11,60.6,0.61,120.14,0.83,53.4
26/06/2025 18:16:41.691509,3/7/2025 14:20:03,1,55.446506,-5.620075,55,26.7904,-5,37.2045,11,60.5,0.61,120.14,0.83,53.4
26/06/2025 18:16:42.810940,3/7/2025 14:20:03,1,55.446506,-5.620075,55,26.7904,-5,37.2045,11,60.5,0.09,120.14,0.83,53.4
26/06/2025 18:16:43.934646,3/7/2025 14:20:04,1,55.446508,-5.620078,55,26.7905,-5,37.2047,11,60.5,0.09,120.14,0.83,53.4
26/06/2025 18:16:45.055801,3/7/2025 14:20:04,1,55.446508,-5.620078,55,26.7905,-5,37.2047,11,60.5,0.7,290.03,0.83,53.4
26/06/2025 18:16:46.178371,3/7/2025 14:20:05,1,55.446508,-5.620075,55,26.7905,-5,37.2045,12,60.5,0.7,290.03,0.78,53.4
26/06/2025 18:16:47.299731,3/7/2025 14:20:05,1,55.446508,-5.620075,55,26.7905,-5,37.2045,12,60.5,0.26,290.03,0.78,53.4
26/06/2025 18:16:48.420992,3/7/2025 14:20:06,1,55.446508,-5.620081,55,26.7905,-5,37.2049,12,60.5,0.26,290.03,0.78,53.4
26/06/2025 18:16:49.557109,3/7/2025 14:20:06,1,55.446508,-5.620081,55,26.7905,-5,37.2049,12,60.5,0.29,290.03,0.78,53.4
26/06/2025 18:16:50.677329,3/7/2025 14:20:07,1,55.446508,-5.620076,55,26.7905,-5,37.2046,12,60.4,0.29,290.03,0.78,53.4
26/06/2025 18:16:51.797419,3/7/2025 14:20:07,1,55.446508,-5.620076,55,26.7905,-5,37.2046,12,60.4,0.25,290.03,0.78,53.4
26/06/2025 18:16:52.921068,3/7/2025 14:20:08,1,55.44651,-5.62008,55,26.7906,-5,37.2048,12,60.4,0.25,290.03,0.78,53.4
26/06/2025 18:16:54.042780,3/7/2025 14:20:08,1,55.44651,-5.62008,55,26.7906,-5,37.2048,12,60.4,0.26,290.03,0.78,53.4
26/06/2025 18:16:55.165803,3/7/2025 14:20:09,1,55.44651,-5.620078,55,26.7906,-5,37.2047,12,60.4,0.26,290.03,0.78,53.4
26/06/2025 18:16:56.285419,3/7/2025 14:20:09,1,55.44651,-5.620078,55,26.7906,-5,37.2047,12,60.4,0.37,290.03,0.78,53.4
26/06/2025 18:16:57.414099,3/7/2025 14:20:10,1,55.44651,-5.620076,55,26.7906,-5,37.2046,12,60.7,0.37,290.03,0.78,53.4
26/06/2025 18:16:58.532271,3/7/2025 14:20:10,1,55.44651,-5.620076,55,26.7906,-5,37.2046,12,60.7,0.69,356.19,0.78,53.4
26/06/2025 18:16:59.652380,3/7/2025 14:20:11,1,55.446513,-5.62008,55,26.7908,-5,37.2048,12,60.6,0.69,356.19,0.78,53.4
26/06/2025 18:17:00.770167,3/7/2025 14:20:11,1,55.446513,-5.62008,55,26.7908,-5,37.2048,12,60.6,0.94,329.49,0.78,53.4
26/06/2025 18:17:01.889651,3/7/2025 14:20:12,1,55.446516,-5.620081,55,26.791,-5,37.2049,12,60.6,0.94,329.49,0.78,53.4
26/06/2025 18:17:03.008959,3/7/2025 14:20:12,1,55.446516,-5.620081,55,26.791,-5,37.2049,12,60.6,0.45,329.49,0.78,53.4
26/06/2025 18:17:04.131319,3/7/2025 14:20:13,1,55.446518,-5.620083,55,26.7911,-5,37.205,12,60.6,0.45,329.49,0.78,53.4
26/06/2025 18:17:05.255487,3/7/2025 14:20:13,1,55.446518,-5.620083,55,26.7911,-5,37.205,12,60.6,0.11,329.49,0.78,53.4
26/06/2025 18:17:06.376579,3/7/2025 14:20:14,1,55.44652,-5.620085,55,26.7912,-5,37.2051,12,60.6,0.11,329.49,0.78,53.4
26/06/2025 18:17:07.495801,3/7/2025 14:20:14,1,55.44652,-5.620085,55,26.7912,-5,37.2051,12,60.6,0.35,329.49,0.78,53.4
26/06/2025 18:17:08.619067,3/7/2025 14:20:15,1,55.446518,-5.620083,55,26.7911,-5,37.205,11,60.6,0.35,329.49,0.83,53.4
